Train: Epoch [1/2000], Step [30/158]| g_loss: 19.225| d_loss: 1.999| gp_loss: 0.000| r_loss: 7.776| p_loss: 22.140| v_loss: 0.079| per_loss: 2.989 | a_loss: 0.000
Train: Epoch [219/2000], Step [60/158]| g_loss: 2.621| d_loss: 0.290| gp_loss: 0.026| r_loss: 0.656| p_loss: 1.387| v_loss: 0.088| per_loss: 2.345 | a_loss: 0.949
Train: Epoch [219/2000], Step [90/158]| g_loss: 2.764| d_loss: 0.256| gp_loss: 0.020| r_loss: 0.669| p_loss: 1.638| v_loss: 0.088| per_loss: 2.331 | a_loss: 0.955
Train: Epoch [219/2000], Step [120/158]| g_loss: 2.649| d_loss: 0.168| gp_loss: 0.022| r_loss: 0.650| p_loss: 1.386| v_loss: 0.092| per_loss: 2.403 | a_loss: 0.974
Train: Epoch [219/2000], Step [150/158]| g_loss: 2.528| d_loss: 0.160| gp_loss: 0.024| r_loss: 0.640| p_loss: 1.229| v_loss: 0.089| per_loss: 2.502 | a_loss: 0.935
Train: Epoch [220/2000], Step [30/158]| g_loss: 2.566| d_loss: 0.177| gp_loss: 0.047| r_loss: 0.644| p_loss: 1.186| v_loss: 0.085| per_loss: 2.537 | a_loss: 0.990
Train: Epoch [220/2000], Step [60/158]| g_loss: 2.727| d_loss: 0.332| gp_loss: 0.028| r_loss: 0.652| p_loss: 1.329| v_loss: 0.085| per_loss: 2.474 | a_loss: 1.078
Train: Epoch [220/2000], Step [90/158]| g_loss: 2.831| d_loss: 0.296| gp_loss: 0.031| r_loss: 0.678| p_loss: 1.664| v_loss: 0.088| per_loss: 2.392 | a_loss: 0.993
Train: Epoch [220/2000], Step [120/158]| g_loss: 2.638| d_loss: 0.179| gp_loss: 0.026| r_loss: 0.681| p_loss: 1.431| v_loss: 0.092| per_loss: 2.479 | a_loss: 0.901
Train: Epoch [220/2000], Step [150/158]| g_loss: 2.777| d_loss: 0.316| gp_loss: 0.027| r_loss: 0.680| p_loss: 1.674| v_loss: 0.093| per_loss: 2.466 | a_loss: 0.920
Train: Epoch [221/2000], Step [30/158]| g_loss: 2.627| d_loss: 0.171| gp_loss: 0.026| r_loss: 0.650| p_loss: 1.537| v_loss: 0.090| per_loss: 2.281 | a_loss: 0.891
Train: Epoch [221/2000], Step [60/158]| g_loss: 2.574| d_loss: 0.129| gp_loss: 0.020| r_loss: 0.634| p_loss: 1.364| v_loss: 0.089| per_loss: 2.220 | a_loss: 0.948
Train: Epoch [221/2000], Step [90/158]| g_loss: 2.761| d_loss: 0.210| gp_loss: 0.032| r_loss: 0.634| p_loss: 1.413| v_loss: 0.091| per_loss: 2.475 | a_loss: 1.081
Train: Epoch [221/2000], Step [120/158]| g_loss: 2.765| d_loss: 0.281| gp_loss: 0.029| r_loss: 0.638| p_loss: 1.653| v_loss: 0.091| per_loss: 2.474 | a_loss: 0.962
Train: Epoch [221/2000], Step [150/158]| g_loss: 2.721| d_loss: 0.182| gp_loss: 0.025| r_loss: 0.643| p_loss: 1.649| v_loss: 0.091| per_loss: 2.366 | a_loss: 0.927
Train: Epoch [222/2000], Step [30/158]| g_loss: 2.743| d_loss: 0.225| gp_loss: 0.056| r_loss: 0.645| p_loss: 1.528| v_loss: 0.091| per_loss: 2.536 | a_loss: 0.988
Train: Epoch [222/2000], Step [60/158]| g_loss: 2.971| d_loss: 0.213| gp_loss: 0.021| r_loss: 0.671| p_loss: 1.699| v_loss: 0.091| per_loss: 2.684 | a_loss: 1.090
Train: Epoch [222/2000], Step [90/158]| g_loss: 2.694| d_loss: 0.218| gp_loss: 0.020| r_loss: 0.662| p_loss: 1.527| v_loss: 0.090| per_loss: 2.542 | a_loss: 0.924
Train: Epoch [222/2000], Step [120/158]| g_loss: 2.518| d_loss: 0.190| gp_loss: 0.022| r_loss: 0.651| p_loss: 1.276| v_loss: 0.091| per_loss: 2.465 | a_loss: 0.891
Train: Epoch [222/2000], Step [150/158]| g_loss: 2.523| d_loss: 0.198| gp_loss: 0.021| r_loss: 0.641| p_loss: 1.288| v_loss: 0.088| per_loss: 2.497 | a_loss: 0.901
Train: Epoch [223/2000], Step [30/158]| g_loss: 2.624| d_loss: 0.186| gp_loss: 0.035| r_loss: 0.656| p_loss: 1.423| v_loss: 0.088| per_loss: 2.446 | a_loss: 0.925
Train: Epoch [223/2000], Step [60/158]| g_loss: 2.606| d_loss: 0.136| gp_loss: 0.023| r_loss: 0.651| p_loss: 1.250| v_loss: 0.084| per_loss: 2.379 | a_loss: 1.009
Train: Epoch [223/2000], Step [90/158]| g_loss: 2.558| d_loss: 0.171| gp_loss: 0.026| r_loss: 0.663| p_loss: 1.342| v_loss: 0.084| per_loss: 2.344 | a_loss: 0.905
Train: Epoch [223/2000], Step [120/158]| g_loss: 2.637| d_loss: 0.150| gp_loss: 0.029| r_loss: 0.671| p_loss: 1.315| v_loss: 0.088| per_loss: 2.302 | a_loss: 0.990
Train: Epoch [223/2000], Step [150/158]| g_loss: 2.606| d_loss: 0.194| gp_loss: 0.029| r_loss: 0.686| p_loss: 1.330| v_loss: 0.085| per_loss: 2.192 | a_loss: 0.952
Train: Epoch [224/2000], Step [30/158]| g_loss: 2.533| d_loss: 0.181| gp_loss: 0.056| r_loss: 0.676| p_loss: 1.225| v_loss: 0.084| per_loss: 2.238 | a_loss: 0.937
Train: Epoch [224/2000], Step [60/158]| g_loss: 2.573| d_loss: 0.141| gp_loss: 0.028| r_loss: 0.681| p_loss: 1.198| v_loss: 0.084| per_loss: 2.312 | a_loss: 0.978
Train: Epoch [224/2000], Step [90/158]| g_loss: 2.676| d_loss: 0.165| gp_loss: 0.032| r_loss: 0.673| p_loss: 1.293| v_loss: 0.077| per_loss: 2.540 | a_loss: 1.026
Train: Epoch [224/2000], Step [120/158]| g_loss: 2.510| d_loss: 0.110| gp_loss: 0.027| r_loss: 0.662| p_loss: 1.140| v_loss: 0.088| per_loss: 2.546 | a_loss: 0.935
Train: Epoch [224/2000], Step [150/158]| g_loss: 2.534| d_loss: 0.115| gp_loss: 0.031| r_loss: 0.652| p_loss: 1.110| v_loss: 0.080| per_loss: 2.546 | a_loss: 0.992
Train: Epoch [225/2000], Step [30/158]| g_loss: 2.574| d_loss: 0.165| gp_loss: 0.079| r_loss: 0.654| p_loss: 1.133| v_loss: 0.087| per_loss: 2.543 | a_loss: 1.011
Train: Epoch [225/2000], Step [60/158]| g_loss: 2.734| d_loss: 0.115| gp_loss: 0.032| r_loss: 0.650| p_loss: 1.313| v_loss: 0.087| per_loss: 2.643 | a_loss: 1.075
Train: Epoch [225/2000], Step [90/158]| g_loss: 2.737| d_loss: 0.100| gp_loss: 0.029| r_loss: 0.653| p_loss: 1.304| v_loss: 0.083| per_loss: 2.638 | a_loss: 1.086
Train: Epoch [225/2000], Step [120/158]| g_loss: 2.627| d_loss: 0.119| gp_loss: 0.030| r_loss: 0.642| p_loss: 1.155| v_loss: 0.079| per_loss: 2.621 | a_loss: 1.066
Train: Epoch [225/2000], Step [150/158]| g_loss: 2.570| d_loss: 0.122| gp_loss: 0.033| r_loss: 0.643| p_loss: 1.179| v_loss: 0.084| per_loss: 2.672 | a_loss: 0.987
Train: Epoch [226/2000], Step [30/158]| g_loss: 2.447| d_loss: 0.183| gp_loss: 0.099| r_loss: 0.631| p_loss: 1.054| v_loss: 0.083| per_loss: 2.597 | a_loss: 0.946
Train: Epoch [226/2000], Step [60/158]| g_loss: 2.439| d_loss: 0.123| gp_loss: 0.034| r_loss: 0.634| p_loss: 0.998| v_loss: 0.082| per_loss: 2.540 | a_loss: 0.970
Train: Epoch [226/2000], Step [90/158]| g_loss: 2.469| d_loss: 0.153| gp_loss: 0.041| r_loss: 0.626| p_loss: 1.038| v_loss: 0.081| per_loss: 2.423 | a_loss: 1.000
Train: Epoch [226/2000], Step [120/158]| g_loss: 2.636| d_loss: 0.206| gp_loss: 0.045| r_loss: 0.625| p_loss: 1.104| v_loss: 0.086| per_loss: 2.317 | a_loss: 1.141
Train: Epoch [226/2000], Step [150/158]| g_loss: 3.012| d_loss: 0.293| gp_loss: 0.033| r_loss: 0.635| p_loss: 1.359| v_loss: 0.088| per_loss: 2.584 | a_loss: 1.351
Train: Epoch [227/2000], Step [30/158]| g_loss: 3.062| d_loss: 0.342| gp_loss: 0.078| r_loss: 0.655| p_loss: 1.505| v_loss: 0.085| per_loss: 2.777 | a_loss: 1.291
Train: Epoch [227/2000], Step [60/158]| g_loss: 2.777| d_loss: 0.146| gp_loss: 0.022| r_loss: 0.640| p_loss: 1.220| v_loss: 0.086| per_loss: 2.728 | a_loss: 1.169
Train: Epoch [227/2000], Step [90/158]| g_loss: 2.842| d_loss: 0.160| gp_loss: 0.022| r_loss: 0.650| p_loss: 1.381| v_loss: 0.086| per_loss: 2.692 | a_loss: 1.147
Train: Epoch [227/2000], Step [120/158]| g_loss: 3.140| d_loss: 0.196| gp_loss: 0.023| r_loss: 0.656| p_loss: 1.598| v_loss: 0.094| per_loss: 2.796 | a_loss: 1.312
Train: Epoch [227/2000], Step [150/158]| g_loss: 2.858| d_loss: 0.162| gp_loss: 0.028| r_loss: 0.653| p_loss: 1.497| v_loss: 0.091| per_loss: 2.613 | a_loss: 1.104
Train: Epoch [228/2000], Step [30/158]| g_loss: 2.765| d_loss: 0.252| gp_loss: 0.121| r_loss: 0.661| p_loss: 1.440| v_loss: 0.092| per_loss: 2.586 | a_loss: 1.033
Train: Epoch [228/2000], Step [60/158]| g_loss: 2.813| d_loss: 0.169| gp_loss: 0.028| r_loss: 0.665| p_loss: 1.449| v_loss: 0.090| per_loss: 2.664 | a_loss: 1.067
Train: Epoch [228/2000], Step [90/158]| g_loss: 2.919| d_loss: 0.238| gp_loss: 0.030| r_loss: 0.666| p_loss: 1.472| v_loss: 0.094| per_loss: 2.758 | a_loss: 1.148
Train: Epoch [228/2000], Step [120/158]| g_loss: 2.846| d_loss: 0.262| gp_loss: 0.029| r_loss: 0.677| p_loss: 1.568| v_loss: 0.093| per_loss: 2.872 | a_loss: 1.005
Train: Epoch [228/2000], Step [150/158]| g_loss: 3.057| d_loss: 0.226| gp_loss: 0.034| r_loss: 0.691| p_loss: 1.727| v_loss: 0.089| per_loss: 2.748 | a_loss: 1.139
Train: Epoch [229/2000], Step [30/158]| g_loss: 2.860| d_loss: 0.306| gp_loss: 0.078| r_loss: 0.707| p_loss: 1.673| v_loss: 0.094| per_loss: 2.660 | a_loss: 0.957
Train: Epoch [229/2000], Step [60/158]| g_loss: 2.834| d_loss: 0.144| gp_loss: 0.032| r_loss: 0.714| p_loss: 1.482| v_loss: 0.095| per_loss: 2.875 | a_loss: 0.997
Train: Epoch [229/2000], Step [90/158]| g_loss: 2.740| d_loss: 0.193| gp_loss: 0.031| r_loss: 0.696| p_loss: 1.472| v_loss: 0.091| per_loss: 2.883 | a_loss: 0.929
Train: Epoch [229/2000], Step [120/158]| g_loss: 2.689| d_loss: 0.124| gp_loss: 0.019| r_loss: 0.681| p_loss: 1.332| v_loss: 0.091| per_loss: 3.081 | a_loss: 0.943
Train: Epoch [229/2000], Step [150/158]| g_loss: 2.727| d_loss: 0.152| gp_loss: 0.023| r_loss: 0.678| p_loss: 1.329| v_loss: 0.088| per_loss: 2.809 | a_loss: 1.015
Train: Epoch [230/2000], Step [30/158]| g_loss: 2.684| d_loss: 0.176| gp_loss: 0.074| r_loss: 0.673| p_loss: 1.324| v_loss: 0.094| per_loss: 2.740 | a_loss: 0.981
Train: Epoch [230/2000], Step [60/158]| g_loss: 2.621| d_loss: 0.148| gp_loss: 0.024| r_loss: 0.659| p_loss: 1.176| v_loss: 0.088| per_loss: 2.765 | a_loss: 1.010
Train: Epoch [230/2000], Step [90/158]| g_loss: 2.529| d_loss: 0.201| gp_loss: 0.022| r_loss: 0.653| p_loss: 1.213| v_loss: 0.088| per_loss: 2.719 | a_loss: 0.910
Train: Epoch [230/2000], Step [120/158]| g_loss: 2.605| d_loss: 0.196| gp_loss: 0.023| r_loss: 0.660| p_loss: 1.241| v_loss: 0.088| per_loss: 2.729 | a_loss: 0.963
Train: Epoch [230/2000], Step [150/158]| g_loss: 2.548| d_loss: 0.262| gp_loss: 0.025| r_loss: 0.658| p_loss: 1.249| v_loss: 0.095| per_loss: 2.677 | a_loss: 0.903
Train: Epoch [231/2000], Step [30/158]| g_loss: 2.578| d_loss: 0.263| gp_loss: 0.074| r_loss: 0.664| p_loss: 1.187| v_loss: 0.095| per_loss: 2.725 | a_loss: 0.954
Train: Epoch [231/2000], Step [60/158]| g_loss: 2.555| d_loss: 0.269| gp_loss: 0.023| r_loss: 0.661| p_loss: 1.214| v_loss: 0.096| per_loss: 2.667 | a_loss: 0.924
Train: Epoch [231/2000], Step [90/158]| g_loss: 2.527| d_loss: 0.247| gp_loss: 0.022| r_loss: 0.659| p_loss: 1.256| v_loss: 0.098| per_loss: 2.732 | a_loss: 0.869
Train: Epoch [231/2000], Step [120/158]| g_loss: 2.508| d_loss: 0.199| gp_loss: 0.027| r_loss: 0.655| p_loss: 1.247| v_loss: 0.089| per_loss: 2.729 | a_loss: 0.868
Train: Epoch [231/2000], Step [150/158]| g_loss: 2.560| d_loss: 0.162| gp_loss: 0.025| r_loss: 0.651| p_loss: 1.225| v_loss: 0.096| per_loss: 2.659 | a_loss: 0.934
Train: Epoch [232/2000], Step [30/158]| g_loss: 2.525| d_loss: 0.204| gp_loss: 0.057| r_loss: 0.656| p_loss: 1.215| v_loss: 0.094| per_loss: 2.707 | a_loss: 0.896
Train: Epoch [232/2000], Step [60/158]| g_loss: 2.540| d_loss: 0.153| gp_loss: 0.026| r_loss: 0.642| p_loss: 1.146| v_loss: 0.093| per_loss: 2.784 | a_loss: 0.953
Train: Epoch [232/2000], Step [90/158]| g_loss: 2.527| d_loss: 0.202| gp_loss: 0.037| r_loss: 0.653| p_loss: 1.222| v_loss: 0.097| per_loss: 2.561 | a_loss: 0.910
Train: Epoch [232/2000], Step [120/158]| g_loss: 2.592| d_loss: 0.221| gp_loss: 0.035| r_loss: 0.653| p_loss: 1.220| v_loss: 0.098| per_loss: 2.682 | a_loss: 0.963
Train: Epoch [232/2000], Step [150/158]| g_loss: 2.599| d_loss: 0.284| gp_loss: 0.024| r_loss: 0.642| p_loss: 1.383| v_loss: 0.093| per_loss: 2.549 | a_loss: 0.917
Train: Epoch [233/2000], Step [30/158]| g_loss: 2.692| d_loss: 0.396| gp_loss: 0.121| r_loss: 0.646| p_loss: 1.410| v_loss: 0.098| per_loss: 2.560 | a_loss: 0.988
Train: Epoch [233/2000], Step [60/158]| g_loss: 2.708| d_loss: 0.138| gp_loss: 0.024| r_loss: 0.671| p_loss: 1.416| v_loss: 0.098| per_loss: 2.518 | a_loss: 0.980
Train: Epoch [233/2000], Step [90/158]| g_loss: 2.836| d_loss: 0.139| gp_loss: 0.024| r_loss: 0.691| p_loss: 1.567| v_loss: 0.094| per_loss: 2.493 | a_loss: 1.017
Train: Epoch [233/2000], Step [120/158]| g_loss: 2.881| d_loss: 0.137| gp_loss: 0.028| r_loss: 0.719| p_loss: 1.627| v_loss: 0.096| per_loss: 2.530 | a_loss: 0.999
Train: Epoch [233/2000], Step [150/158]| g_loss: 2.776| d_loss: 0.112| gp_loss: 0.024| r_loss: 0.680| p_loss: 1.376| v_loss: 0.103| per_loss: 2.512 | a_loss: 1.055
Train: Epoch [234/2000], Step [30/158]| g_loss: 3.102| d_loss: 0.184| gp_loss: 0.061| r_loss: 0.681| p_loss: 1.899| v_loss: 0.108| per_loss: 2.586 | a_loss: 1.105
Train: Epoch [234/2000], Step [60/158]| g_loss: 3.301| d_loss: 0.174| gp_loss: 0.031| r_loss: 0.674| p_loss: 2.058| v_loss: 0.109| per_loss: 2.496 | a_loss: 1.239
Train: Epoch [234/2000], Step [90/158]| g_loss: 2.981| d_loss: 0.234| gp_loss: 0.023| r_loss: 0.662| p_loss: 1.862| v_loss: 0.106| per_loss: 2.546 | a_loss: 1.028
Train: Epoch [234/2000], Step [120/158]| g_loss: 2.968| d_loss: 0.250| gp_loss: 0.021| r_loss: 0.652| p_loss: 1.823| v_loss: 0.108| per_loss: 2.589 | a_loss: 1.037
Train: Epoch [234/2000], Step [150/158]| g_loss: 3.136| d_loss: 0.174| gp_loss: 0.020| r_loss: 0.636| p_loss: 2.118| v_loss: 0.095| per_loss: 2.601 | a_loss: 1.086
Train: Epoch [235/2000], Step [30/158]| g_loss: 3.186| d_loss: 0.160| gp_loss: 0.044| r_loss: 0.644| p_loss: 2.262| v_loss: 0.090| per_loss: 2.507 | a_loss: 1.070
Train: Epoch [235/2000], Step [60/158]| g_loss: 2.781| d_loss: 0.142| gp_loss: 0.016| r_loss: 0.640| p_loss: 1.682| v_loss: 0.094| per_loss: 2.433 | a_loss: 0.964
Train: Epoch [235/2000], Step [90/158]| g_loss: 2.568| d_loss: 0.191| gp_loss: 0.017| r_loss: 0.627| p_loss: 1.466| v_loss: 0.086| per_loss: 2.477 | a_loss: 0.875
Train: Epoch [235/2000], Step [120/158]| g_loss: 2.649| d_loss: 0.098| gp_loss: 0.018| r_loss: 0.630| p_loss: 1.452| v_loss: 0.092| per_loss: 2.441 | a_loss: 0.957
Train: Epoch [235/2000], Step [150/158]| g_loss: 2.562| d_loss: 0.100| gp_loss: 0.017| r_loss: 0.629| p_loss: 1.332| v_loss: 0.091| per_loss: 2.386 | a_loss: 0.937
Train: Epoch [236/2000], Step [30/158]| g_loss: 2.637| d_loss: 0.119| gp_loss: 0.032| r_loss: 0.629| p_loss: 1.347| v_loss: 0.098| per_loss: 2.410 | a_loss: 0.997
Train: Epoch [236/2000], Step [60/158]| g_loss: 2.766| d_loss: 0.212| gp_loss: 0.016| r_loss: 0.646| p_loss: 1.439| v_loss: 0.104| per_loss: 2.610 | a_loss: 1.035
Train: Epoch [236/2000], Step [90/158]| g_loss: 2.894| d_loss: 0.223| gp_loss: 0.017| r_loss: 0.660| p_loss: 1.824| v_loss: 0.107| per_loss: 2.563 | a_loss: 0.958
Train: Epoch [236/2000], Step [120/158]| g_loss: 2.849| d_loss: 0.216| gp_loss: 0.019| r_loss: 0.674| p_loss: 1.662| v_loss: 0.107| per_loss: 2.586 | a_loss: 0.978
Train: Epoch [236/2000], Step [150/158]| g_loss: 2.727| d_loss: 0.199| gp_loss: 0.021| r_loss: 0.684| p_loss: 1.606| v_loss: 0.109| per_loss: 2.537 | a_loss: 0.877
Train: Epoch [237/2000], Step [30/158]| g_loss: 2.608| d_loss: 0.199| gp_loss: 0.040| r_loss: 0.666| p_loss: 1.454| v_loss: 0.094| per_loss: 2.471 | a_loss: 0.874
Train: Epoch [237/2000], Step [60/158]| g_loss: 2.677| d_loss: 0.157| gp_loss: 0.020| r_loss: 0.660| p_loss: 1.451| v_loss: 0.093| per_loss: 2.314 | a_loss: 0.967
Train: Epoch [237/2000], Step [90/158]| g_loss: 2.558| d_loss: 0.131| gp_loss: 0.019| r_loss: 0.655| p_loss: 1.295| v_loss: 0.093| per_loss: 2.286 | a_loss: 0.934
Train: Epoch [237/2000], Step [120/158]| g_loss: 2.469| d_loss: 0.158| gp_loss: 0.024| r_loss: 0.643| p_loss: 1.231| v_loss: 0.085| per_loss: 2.287 | a_loss: 0.897
Train: Epoch [237/2000], Step [150/158]| g_loss: 2.477| d_loss: 0.166| gp_loss: 0.030| r_loss: 0.640| p_loss: 1.286| v_loss: 0.082| per_loss: 2.246 | a_loss: 0.887
Train: Epoch [238/2000], Step [30/158]| g_loss: 2.540| d_loss: 0.174| gp_loss: 0.058| r_loss: 0.634| p_loss: 1.239| v_loss: 0.086| per_loss: 2.319 | a_loss: 0.969
Train: Epoch [238/2000], Step [60/158]| g_loss: 2.560| d_loss: 0.205| gp_loss: 0.029| r_loss: 0.637| p_loss: 1.296| v_loss: 0.084| per_loss: 2.341 | a_loss: 0.957
Train: Epoch [238/2000], Step [90/158]| g_loss: 2.438| d_loss: 0.241| gp_loss: 0.027| r_loss: 0.636| p_loss: 1.262| v_loss: 0.088| per_loss: 2.363 | a_loss: 0.846
Train: Epoch [238/2000], Step [120/158]| g_loss: 2.483| d_loss: 0.236| gp_loss: 0.025| r_loss: 0.631| p_loss: 1.247| v_loss: 0.088| per_loss: 2.403 | a_loss: 0.900
Train: Epoch [238/2000], Step [150/158]| g_loss: 2.615| d_loss: 0.300| gp_loss: 0.034| r_loss: 0.632| p_loss: 1.306| v_loss: 0.086| per_loss: 2.433 | a_loss: 1.001
Train: Epoch [239/2000], Step [30/158]| g_loss: 2.411| d_loss: 0.248| gp_loss: 0.045| r_loss: 0.633| p_loss: 1.233| v_loss: 0.090| per_loss: 2.342 | a_loss: 0.839
Train: Epoch [239/2000], Step [60/158]| g_loss: 2.355| d_loss: 0.259| gp_loss: 0.028| r_loss: 0.630| p_loss: 1.166| v_loss: 0.090| per_loss: 2.265 | a_loss: 0.826
Train: Epoch [239/2000], Step [90/158]| g_loss: 2.411| d_loss: 0.223| gp_loss: 0.028| r_loss: 0.622| p_loss: 1.108| v_loss: 0.085| per_loss: 2.318 | a_loss: 0.919
Train: Epoch [239/2000], Step [120/158]| g_loss: 2.384| d_loss: 0.208| gp_loss: 0.032| r_loss: 0.619| p_loss: 1.096| v_loss: 0.085| per_loss: 2.386 | a_loss: 0.894
Train: Epoch [239/2000], Step [150/158]| g_loss: 2.371| d_loss: 0.178| gp_loss: 0.031| r_loss: 0.630| p_loss: 1.086| v_loss: 0.091| per_loss: 2.316 | a_loss: 0.876
Train: Epoch [240/2000], Step [30/158]| g_loss: 2.299| d_loss: 0.226| gp_loss: 0.091| r_loss: 0.613| p_loss: 0.989| v_loss: 0.087| per_loss: 2.252 | a_loss: 0.880
Train: Epoch [240/2000], Step [60/158]| g_loss: 2.420| d_loss: 0.208| gp_loss: 0.026| r_loss: 0.630| p_loss: 1.239| v_loss: 0.094| per_loss: 2.254 | a_loss: 0.852
Train: Epoch [240/2000], Step [90/158]| g_loss: 2.408| d_loss: 0.166| gp_loss: 0.023| r_loss: 0.624| p_loss: 1.121| v_loss: 0.083| per_loss: 2.360 | a_loss: 0.905
Train: Epoch [240/2000], Step [120/158]| g_loss: 2.536| d_loss: 0.151| gp_loss: 0.025| r_loss: 0.628| p_loss: 1.172| v_loss: 0.091| per_loss: 2.303 | a_loss: 1.000
Train: Epoch [240/2000], Step [150/158]| g_loss: 2.521| d_loss: 0.215| gp_loss: 0.035| r_loss: 0.631| p_loss: 1.130| v_loss: 0.086| per_loss: 2.384 | a_loss: 1.001
Train: Epoch [241/2000], Step [30/158]| g_loss: 2.405| d_loss: 0.191| gp_loss: 0.042| r_loss: 0.631| p_loss: 1.130| v_loss: 0.089| per_loss: 2.283 | a_loss: 0.892
Train: Epoch [241/2000], Step [60/158]| g_loss: 2.381| d_loss: 0.158| gp_loss: 0.023| r_loss: 0.621| p_loss: 1.111| v_loss: 0.090| per_loss: 2.189 | a_loss: 0.895
Train: Epoch [241/2000], Step [90/158]| g_loss: 2.352| d_loss: 0.177| gp_loss: 0.028| r_loss: 0.622| p_loss: 1.051| v_loss: 0.086| per_loss: 2.264 | a_loss: 0.893
Train: Epoch [241/2000], Step [120/158]| g_loss: 2.541| d_loss: 0.138| gp_loss: 0.029| r_loss: 0.622| p_loss: 1.177| v_loss: 0.094| per_loss: 2.413 | a_loss: 0.995
Train: Epoch [241/2000], Step [150/158]| g_loss: 2.533| d_loss: 0.164| gp_loss: 0.032| r_loss: 0.627| p_loss: 1.285| v_loss: 0.094| per_loss: 2.456 | a_loss: 0.924
Train: Epoch [242/2000], Step [30/158]| g_loss: 2.531| d_loss: 0.155| gp_loss: 0.062| r_loss: 0.622| p_loss: 1.348| v_loss: 0.093| per_loss: 2.249 | a_loss: 0.917
Train: Epoch [242/2000], Step [60/158]| g_loss: 2.610| d_loss: 0.131| gp_loss: 0.026| r_loss: 0.620| p_loss: 1.498| v_loss: 0.089| per_loss: 2.247 | a_loss: 0.927
Train: Epoch [242/2000], Step [90/158]| g_loss: 2.491| d_loss: 0.124| gp_loss: 0.024| r_loss: 0.624| p_loss: 1.239| v_loss: 0.093| per_loss: 2.273 | a_loss: 0.927
Train: Epoch [242/2000], Step [120/158]| g_loss: 2.452| d_loss: 0.140| gp_loss: 0.024| r_loss: 0.624| p_loss: 1.144| v_loss: 0.093| per_loss: 2.368 | a_loss: 0.926
Train: Epoch [242/2000], Step [150/158]| g_loss: 2.362| d_loss: 0.191| gp_loss: 0.032| r_loss: 0.626| p_loss: 1.041| v_loss: 0.086| per_loss: 2.340 | a_loss: 0.895
Train: Epoch [243/2000], Step [30/158]| g_loss: 2.545| d_loss: 0.341| gp_loss: 0.110| r_loss: 0.627| p_loss: 1.181| v_loss: 0.089| per_loss: 2.357 | a_loss: 1.003
Train: Epoch [243/2000], Step [60/158]| g_loss: 2.506| d_loss: 0.320| gp_loss: 0.030| r_loss: 0.636| p_loss: 1.229| v_loss: 0.089| per_loss: 2.384 | a_loss: 0.929
Train: Epoch [243/2000], Step [90/158]| g_loss: 2.914| d_loss: 0.290| gp_loss: 0.029| r_loss: 0.654| p_loss: 1.417| v_loss: 0.095| per_loss: 2.495 | a_loss: 1.206
Train: Epoch [243/2000], Step [120/158]| g_loss: 2.925| d_loss: 0.250| gp_loss: 0.031| r_loss: 0.677| p_loss: 1.602| v_loss: 0.089| per_loss: 2.660 | a_loss: 1.092
Train: Epoch [243/2000], Step [150/158]| g_loss: 2.669| d_loss: 0.191| gp_loss: 0.030| r_loss: 0.678| p_loss: 1.508| v_loss: 0.087| per_loss: 2.569 | a_loss: 0.893
Train: Epoch [244/2000], Step [30/158]| g_loss: 2.649| d_loss: 0.166| gp_loss: 0.040| r_loss: 0.660| p_loss: 1.449| v_loss: 0.085| per_loss: 2.366 | a_loss: 0.943
Train: Epoch [244/2000], Step [60/158]| g_loss: 2.664| d_loss: 0.140| gp_loss: 0.027| r_loss: 0.644| p_loss: 1.523| v_loss: 0.083| per_loss: 2.341 | a_loss: 0.942
Train: Epoch [244/2000], Step [90/158]| g_loss: 2.582| d_loss: 0.110| gp_loss: 0.022| r_loss: 0.643| p_loss: 1.268| v_loss: 0.083| per_loss: 2.501 | a_loss: 0.972
Train: Epoch [244/2000], Step [120/158]| g_loss: 2.678| d_loss: 0.117| gp_loss: 0.026| r_loss: 0.641| p_loss: 1.271| v_loss: 0.084| per_loss: 2.669 | a_loss: 1.050
Train: Epoch [244/2000], Step [150/158]| g_loss: 2.614| d_loss: 0.185| gp_loss: 0.028| r_loss: 0.639| p_loss: 1.321| v_loss: 0.082| per_loss: 2.680 | a_loss: 0.965
Train: Epoch [245/2000], Step [30/158]| g_loss: 2.687| d_loss: 0.245| gp_loss: 0.064| r_loss: 0.628| p_loss: 1.389| v_loss: 0.088| per_loss: 2.575 | a_loss: 1.020
Train: Epoch [245/2000], Step [60/158]| g_loss: 2.479| d_loss: 0.276| gp_loss: 0.033| r_loss: 0.631| p_loss: 1.302| v_loss: 0.086| per_loss: 2.579 | a_loss: 0.853
Train: Epoch [245/2000], Step [90/158]| g_loss: 2.469| d_loss: 0.137| gp_loss: 0.025| r_loss: 0.624| p_loss: 1.126| v_loss: 0.097| per_loss: 2.521 | a_loss: 0.932
Train: Epoch [245/2000], Step [120/158]| g_loss: 2.513| d_loss: 0.171| gp_loss: 0.026| r_loss: 0.634| p_loss: 1.231| v_loss: 0.090| per_loss: 2.503 | a_loss: 0.923
Train: Epoch [245/2000], Step [150/158]| g_loss: 2.449| d_loss: 0.144| gp_loss: 0.026| r_loss: 0.623| p_loss: 1.096| v_loss: 0.083| per_loss: 2.611 | a_loss: 0.934
