Train: Epoch [1/3000], Step [30/158]| g_loss: 52.784| d_loss: 1.998| gp_loss: 0.000| r_loss: 42.907| p_loss: 19.012| v_loss: 0.082| per_loss: 2.884 | a_loss: 0.000
Train: Epoch [481/3000], Step [90/158]| g_loss: 0.935| d_loss: 0.495| gp_loss: 0.049| r_loss: 0.148| p_loss: 0.226| v_loss: 0.038| per_loss: 0.530 | a_loss: 0.583
Train: Epoch [481/3000], Step [120/158]| g_loss: 0.922| d_loss: 0.582| gp_loss: 0.050| r_loss: 0.137| p_loss: 0.224| v_loss: 0.038| per_loss: 0.548 | a_loss: 0.580
Train: Epoch [481/3000], Step [150/158]| g_loss: 0.837| d_loss: 0.617| gp_loss: 0.053| r_loss: 0.138| p_loss: 0.212| v_loss: 0.036| per_loss: 0.535 | a_loss: 0.504
Train: Epoch [482/3000], Step [30/158]| g_loss: 0.919| d_loss: 0.631| gp_loss: 0.169| r_loss: 0.138| p_loss: 0.216| v_loss: 0.040| per_loss: 0.537 | a_loss: 0.580
Train: Epoch [482/3000], Step [60/158]| g_loss: 0.911| d_loss: 0.584| gp_loss: 0.047| r_loss: 0.137| p_loss: 0.217| v_loss: 0.038| per_loss: 0.533 | a_loss: 0.574
Train: Epoch [482/3000], Step [90/158]| g_loss: 0.843| d_loss: 0.646| gp_loss: 0.048| r_loss: 0.140| p_loss: 0.223| v_loss: 0.037| per_loss: 0.535 | a_loss: 0.501
Train: Epoch [482/3000], Step [120/158]| g_loss: 0.859| d_loss: 0.589| gp_loss: 0.046| r_loss: 0.154| p_loss: 0.222| v_loss: 0.038| per_loss: 0.530 | a_loss: 0.503
Train: Epoch [482/3000], Step [150/158]| g_loss: 0.882| d_loss: 0.593| gp_loss: 0.051| r_loss: 0.142| p_loss: 0.219| v_loss: 0.038| per_loss: 0.533 | a_loss: 0.540
Train: Epoch [483/3000], Step [30/158]| g_loss: 0.850| d_loss: 0.784| gp_loss: 0.189| r_loss: 0.149| p_loss: 0.221| v_loss: 0.037| per_loss: 0.560 | a_loss: 0.497
Train: Epoch [483/3000], Step [60/158]| g_loss: 0.822| d_loss: 0.619| gp_loss: 0.047| r_loss: 0.139| p_loss: 0.214| v_loss: 0.036| per_loss: 0.511 | a_loss: 0.489
Train: Epoch [483/3000], Step [90/158]| g_loss: 0.876| d_loss: 0.657| gp_loss: 0.049| r_loss: 0.154| p_loss: 0.230| v_loss: 0.036| per_loss: 0.514 | a_loss: 0.519
Train: Epoch [483/3000], Step [120/158]| g_loss: 0.851| d_loss: 0.556| gp_loss: 0.050| r_loss: 0.141| p_loss: 0.225| v_loss: 0.038| per_loss: 0.563 | a_loss: 0.504
Train: Epoch [483/3000], Step [150/158]| g_loss: 0.941| d_loss: 0.584| gp_loss: 0.047| r_loss: 0.132| p_loss: 0.219| v_loss: 0.037| per_loss: 0.509 | a_loss: 0.612
Train: Epoch [484/3000], Step [30/158]| g_loss: 0.873| d_loss: 0.674| gp_loss: 0.099| r_loss: 0.143| p_loss: 0.217| v_loss: 0.037| per_loss: 0.544 | a_loss: 0.530
Train: Epoch [484/3000], Step [60/158]| g_loss: 0.850| d_loss: 0.650| gp_loss: 0.050| r_loss: 0.139| p_loss: 0.218| v_loss: 0.036| per_loss: 0.547 | a_loss: 0.510
Train: Epoch [484/3000], Step [90/158]| g_loss: 0.922| d_loss: 0.550| gp_loss: 0.051| r_loss: 0.142| p_loss: 0.224| v_loss: 0.038| per_loss: 0.584 | a_loss: 0.572
Train: Epoch [484/3000], Step [120/158]| g_loss: 0.908| d_loss: 0.546| gp_loss: 0.052| r_loss: 0.140| p_loss: 0.220| v_loss: 0.037| per_loss: 0.535 | a_loss: 0.567
Train: Epoch [484/3000], Step [150/158]| g_loss: 0.906| d_loss: 0.611| gp_loss: 0.052| r_loss: 0.147| p_loss: 0.225| v_loss: 0.037| per_loss: 0.519 | a_loss: 0.558
Train: Epoch [485/3000], Step [30/158]| g_loss: 0.925| d_loss: 0.606| gp_loss: 0.139| r_loss: 0.148| p_loss: 0.226| v_loss: 0.039| per_loss: 0.528 | a_loss: 0.572
Train: Epoch [485/3000], Step [60/158]| g_loss: 0.951| d_loss: 0.527| gp_loss: 0.048| r_loss: 0.147| p_loss: 0.215| v_loss: 0.038| per_loss: 0.545 | a_loss: 0.604
Train: Epoch [485/3000], Step [90/158]| g_loss: 0.877| d_loss: 0.549| gp_loss: 0.046| r_loss: 0.131| p_loss: 0.212| v_loss: 0.036| per_loss: 0.521 | a_loss: 0.551
Train: Epoch [485/3000], Step [120/158]| g_loss: 0.798| d_loss: 0.697| gp_loss: 0.053| r_loss: 0.138| p_loss: 0.212| v_loss: 0.036| per_loss: 0.501 | a_loss: 0.468
Train: Epoch [485/3000], Step [150/158]| g_loss: 0.829| d_loss: 0.646| gp_loss: 0.049| r_loss: 0.142| p_loss: 0.215| v_loss: 0.038| per_loss: 0.525 | a_loss: 0.490
Train: Epoch [486/3000], Step [30/158]| g_loss: 0.865| d_loss: 0.652| gp_loss: 0.099| r_loss: 0.144| p_loss: 0.223| v_loss: 0.038| per_loss: 0.525 | a_loss: 0.519
Train: Epoch [486/3000], Step [60/158]| g_loss: 0.917| d_loss: 0.531| gp_loss: 0.047| r_loss: 0.132| p_loss: 0.208| v_loss: 0.036| per_loss: 0.509 | a_loss: 0.594
Train: Epoch [486/3000], Step [90/158]| g_loss: 0.824| d_loss: 0.672| gp_loss: 0.048| r_loss: 0.139| p_loss: 0.213| v_loss: 0.036| per_loss: 0.500 | a_loss: 0.492
Train: Epoch [486/3000], Step [120/158]| g_loss: 0.889| d_loss: 0.540| gp_loss: 0.049| r_loss: 0.143| p_loss: 0.208| v_loss: 0.037| per_loss: 0.533 | a_loss: 0.551
Train: Epoch [486/3000], Step [150/158]| g_loss: 0.881| d_loss: 0.559| gp_loss: 0.051| r_loss: 0.139| p_loss: 0.214| v_loss: 0.039| per_loss: 0.509 | a_loss: 0.545
Train: Epoch [487/3000], Step [30/158]| g_loss: 0.854| d_loss: 0.697| gp_loss: 0.136| r_loss: 0.137| p_loss: 0.206| v_loss: 0.038| per_loss: 0.532 | a_loss: 0.523
Train: Epoch [487/3000], Step [60/158]| g_loss: 0.834| d_loss: 0.689| gp_loss: 0.047| r_loss: 0.136| p_loss: 0.216| v_loss: 0.036| per_loss: 0.496 | a_loss: 0.505
Train: Epoch [487/3000], Step [90/158]| g_loss: 0.818| d_loss: 0.617| gp_loss: 0.048| r_loss: 0.133| p_loss: 0.202| v_loss: 0.035| per_loss: 0.502 | a_loss: 0.499
Train: Epoch [487/3000], Step [120/158]| g_loss: 0.870| d_loss: 0.524| gp_loss: 0.049| r_loss: 0.137| p_loss: 0.201| v_loss: 0.037| per_loss: 0.534 | a_loss: 0.542
Train: Epoch [487/3000], Step [150/158]| g_loss: 0.903| d_loss: 0.560| gp_loss: 0.048| r_loss: 0.145| p_loss: 0.207| v_loss: 0.037| per_loss: 0.494 | a_loss: 0.568
Train: Epoch [488/3000], Step [30/158]| g_loss: 0.906| d_loss: 0.651| gp_loss: 0.119| r_loss: 0.135| p_loss: 0.202| v_loss: 0.036| per_loss: 0.488 | a_loss: 0.585
Train: Epoch [488/3000], Step [60/158]| g_loss: 0.882| d_loss: 0.549| gp_loss: 0.047| r_loss: 0.146| p_loss: 0.207| v_loss: 0.039| per_loss: 0.483 | a_loss: 0.546
Train: Epoch [488/3000], Step [90/158]| g_loss: 0.854| d_loss: 0.598| gp_loss: 0.049| r_loss: 0.136| p_loss: 0.220| v_loss: 0.038| per_loss: 0.495 | a_loss: 0.521
Train: Epoch [488/3000], Step [120/158]| g_loss: 0.860| d_loss: 0.622| gp_loss: 0.055| r_loss: 0.141| p_loss: 0.211| v_loss: 0.036| per_loss: 0.529 | a_loss: 0.525
Train: Epoch [488/3000], Step [150/158]| g_loss: 0.895| d_loss: 0.617| gp_loss: 0.052| r_loss: 0.138| p_loss: 0.217| v_loss: 0.034| per_loss: 0.518 | a_loss: 0.563
Train: Epoch [489/3000], Step [30/158]| g_loss: 0.855| d_loss: 0.654| gp_loss: 0.142| r_loss: 0.133| p_loss: 0.214| v_loss: 0.036| per_loss: 0.514 | a_loss: 0.527
Train: Epoch [489/3000], Step [60/158]| g_loss: 0.867| d_loss: 0.626| gp_loss: 0.048| r_loss: 0.143| p_loss: 0.218| v_loss: 0.037| per_loss: 0.511 | a_loss: 0.526
Train: Epoch [489/3000], Step [90/158]| g_loss: 0.887| d_loss: 0.596| gp_loss: 0.052| r_loss: 0.142| p_loss: 0.215| v_loss: 0.036| per_loss: 0.544 | a_loss: 0.547
Train: Epoch [489/3000], Step [120/158]| g_loss: 0.870| d_loss: 0.590| gp_loss: 0.048| r_loss: 0.147| p_loss: 0.219| v_loss: 0.037| per_loss: 0.502 | a_loss: 0.527
Train: Epoch [489/3000], Step [150/158]| g_loss: 0.857| d_loss: 0.611| gp_loss: 0.047| r_loss: 0.139| p_loss: 0.206| v_loss: 0.038| per_loss: 0.482 | a_loss: 0.529
Train: Epoch [490/3000], Step [30/158]| g_loss: 0.832| d_loss: 0.792| gp_loss: 0.182| r_loss: 0.135| p_loss: 0.210| v_loss: 0.034| per_loss: 0.493 | a_loss: 0.508
Train: Epoch [490/3000], Step [60/158]| g_loss: 0.823| d_loss: 0.659| gp_loss: 0.042| r_loss: 0.133| p_loss: 0.208| v_loss: 0.035| per_loss: 0.486 | a_loss: 0.502
Train: Epoch [490/3000], Step [90/158]| g_loss: 0.897| d_loss: 0.517| gp_loss: 0.048| r_loss: 0.136| p_loss: 0.208| v_loss: 0.037| per_loss: 0.522 | a_loss: 0.568
Train: Epoch [490/3000], Step [120/158]| g_loss: 0.882| d_loss: 0.498| gp_loss: 0.049| r_loss: 0.143| p_loss: 0.206| v_loss: 0.036| per_loss: 0.481 | a_loss: 0.552
Train: Epoch [490/3000], Step [150/158]| g_loss: 0.940| d_loss: 0.618| gp_loss: 0.047| r_loss: 0.145| p_loss: 0.216| v_loss: 0.036| per_loss: 0.526 | a_loss: 0.598
Train: Epoch [491/3000], Step [30/158]| g_loss: 0.866| d_loss: 0.650| gp_loss: 0.124| r_loss: 0.137| p_loss: 0.211| v_loss: 0.036| per_loss: 0.540 | a_loss: 0.534
Train: Epoch [491/3000], Step [60/158]| g_loss: 0.877| d_loss: 0.547| gp_loss: 0.045| r_loss: 0.141| p_loss: 0.203| v_loss: 0.037| per_loss: 0.481 | a_loss: 0.550
Train: Epoch [491/3000], Step [90/158]| g_loss: 0.862| d_loss: 0.620| gp_loss: 0.048| r_loss: 0.140| p_loss: 0.208| v_loss: 0.035| per_loss: 0.476 | a_loss: 0.535
Train: Epoch [491/3000], Step [120/158]| g_loss: 0.879| d_loss: 0.540| gp_loss: 0.045| r_loss: 0.128| p_loss: 0.206| v_loss: 0.037| per_loss: 0.500 | a_loss: 0.561
Train: Epoch [491/3000], Step [150/158]| g_loss: 0.830| d_loss: 0.680| gp_loss: 0.052| r_loss: 0.144| p_loss: 0.212| v_loss: 0.036| per_loss: 0.516 | a_loss: 0.491
Train: Epoch [492/3000], Step [30/158]| g_loss: 0.870| d_loss: 0.641| gp_loss: 0.151| r_loss: 0.131| p_loss: 0.207| v_loss: 0.039| per_loss: 0.500 | a_loss: 0.547
Train: Epoch [492/3000], Step [60/158]| g_loss: 0.909| d_loss: 0.595| gp_loss: 0.042| r_loss: 0.148| p_loss: 0.218| v_loss: 0.036| per_loss: 0.540 | a_loss: 0.562
Train: Epoch [492/3000], Step [90/158]| g_loss: 0.822| d_loss: 0.656| gp_loss: 0.045| r_loss: 0.141| p_loss: 0.211| v_loss: 0.037| per_loss: 0.507 | a_loss: 0.487
Train: Epoch [492/3000], Step [120/158]| g_loss: 0.860| d_loss: 0.496| gp_loss: 0.044| r_loss: 0.130| p_loss: 0.201| v_loss: 0.034| per_loss: 0.502 | a_loss: 0.545
Train: Epoch [492/3000], Step [150/158]| g_loss: 0.838| d_loss: 0.696| gp_loss: 0.046| r_loss: 0.137| p_loss: 0.206| v_loss: 0.034| per_loss: 0.484 | a_loss: 0.516
Train: Epoch [493/3000], Step [30/158]| g_loss: 0.873| d_loss: 0.657| gp_loss: 0.146| r_loss: 0.137| p_loss: 0.200| v_loss: 0.037| per_loss: 0.503 | a_loss: 0.548
Train: Epoch [493/3000], Step [60/158]| g_loss: 0.821| d_loss: 0.639| gp_loss: 0.044| r_loss: 0.124| p_loss: 0.196| v_loss: 0.035| per_loss: 0.481 | a_loss: 0.515
Train: Epoch [493/3000], Step [90/158]| g_loss: 0.827| d_loss: 0.586| gp_loss: 0.045| r_loss: 0.134| p_loss: 0.203| v_loss: 0.037| per_loss: 0.497 | a_loss: 0.506
Train: Epoch [493/3000], Step [120/158]| g_loss: 0.934| d_loss: 0.551| gp_loss: 0.043| r_loss: 0.146| p_loss: 0.210| v_loss: 0.037| per_loss: 0.516 | a_loss: 0.595
Train: Epoch [493/3000], Step [150/158]| g_loss: 0.836| d_loss: 0.612| gp_loss: 0.048| r_loss: 0.134| p_loss: 0.206| v_loss: 0.035| per_loss: 0.514 | a_loss: 0.513
Train: Epoch [494/3000], Step [30/158]| g_loss: 0.867| d_loss: 0.708| gp_loss: 0.140| r_loss: 0.153| p_loss: 0.211| v_loss: 0.035| per_loss: 0.518 | a_loss: 0.521
Train: Epoch [494/3000], Step [60/158]| g_loss: 0.851| d_loss: 0.578| gp_loss: 0.047| r_loss: 0.132| p_loss: 0.204| v_loss: 0.036| per_loss: 0.516 | a_loss: 0.529
Train: Epoch [494/3000], Step [90/158]| g_loss: 0.867| d_loss: 0.631| gp_loss: 0.042| r_loss: 0.134| p_loss: 0.211| v_loss: 0.037| per_loss: 0.504 | a_loss: 0.541
Train: Epoch [494/3000], Step [120/158]| g_loss: 0.844| d_loss: 0.596| gp_loss: 0.048| r_loss: 0.144| p_loss: 0.216| v_loss: 0.035| per_loss: 0.551 | a_loss: 0.501
Train: Epoch [494/3000], Step [150/158]| g_loss: 0.885| d_loss: 0.589| gp_loss: 0.047| r_loss: 0.135| p_loss: 0.208| v_loss: 0.036| per_loss: 0.488 | a_loss: 0.561
Train: Epoch [495/3000], Step [30/158]| g_loss: 0.851| d_loss: 0.783| gp_loss: 0.174| r_loss: 0.132| p_loss: 0.202| v_loss: 0.036| per_loss: 0.534 | a_loss: 0.528
Train: Epoch [495/3000], Step [60/158]| g_loss: 0.869| d_loss: 0.485| gp_loss: 0.049| r_loss: 0.135| p_loss: 0.204| v_loss: 0.035| per_loss: 0.483 | a_loss: 0.548
Train: Epoch [495/3000], Step [90/158]| g_loss: 0.904| d_loss: 0.565| gp_loss: 0.040| r_loss: 0.136| p_loss: 0.207| v_loss: 0.035| per_loss: 0.502 | a_loss: 0.579
Train: Epoch [495/3000], Step [120/158]| g_loss: 0.878| d_loss: 0.566| gp_loss: 0.048| r_loss: 0.143| p_loss: 0.202| v_loss: 0.036| per_loss: 0.524 | a_loss: 0.546
Train: Epoch [495/3000], Step [150/158]| g_loss: 0.883| d_loss: 0.541| gp_loss: 0.044| r_loss: 0.131| p_loss: 0.197| v_loss: 0.036| per_loss: 0.517 | a_loss: 0.565
Train: Epoch [496/3000], Step [30/158]| g_loss: 0.792| d_loss: 0.832| gp_loss: 0.152| r_loss: 0.144| p_loss: 0.214| v_loss: 0.037| per_loss: 0.498 | a_loss: 0.454
Train: Epoch [496/3000], Step [60/158]| g_loss: 0.841| d_loss: 0.624| gp_loss: 0.043| r_loss: 0.133| p_loss: 0.207| v_loss: 0.036| per_loss: 0.512 | a_loss: 0.518
Train: Epoch [496/3000], Step [90/158]| g_loss: 0.819| d_loss: 0.579| gp_loss: 0.043| r_loss: 0.141| p_loss: 0.206| v_loss: 0.036| per_loss: 0.487 | a_loss: 0.490
Train: Epoch [496/3000], Step [120/158]| g_loss: 0.891| d_loss: 0.525| gp_loss: 0.044| r_loss: 0.129| p_loss: 0.199| v_loss: 0.035| per_loss: 0.510 | a_loss: 0.578
Train: Epoch [496/3000], Step [150/158]| g_loss: 0.891| d_loss: 0.535| gp_loss: 0.045| r_loss: 0.132| p_loss: 0.203| v_loss: 0.036| per_loss: 0.493 | a_loss: 0.572
Train: Epoch [497/3000], Step [30/158]| g_loss: 0.815| d_loss: 0.683| gp_loss: 0.091| r_loss: 0.130| p_loss: 0.197| v_loss: 0.034| per_loss: 0.523 | a_loss: 0.500
Train: Epoch [497/3000], Step [60/158]| g_loss: 0.858| d_loss: 0.605| gp_loss: 0.045| r_loss: 0.140| p_loss: 0.215| v_loss: 0.037| per_loss: 0.483 | a_loss: 0.524
Train: Epoch [497/3000], Step [90/158]| g_loss: 0.830| d_loss: 0.637| gp_loss: 0.048| r_loss: 0.136| p_loss: 0.203| v_loss: 0.037| per_loss: 0.467 | a_loss: 0.509
Train: Epoch [497/3000], Step [120/158]| g_loss: 0.861| d_loss: 0.546| gp_loss: 0.048| r_loss: 0.138| p_loss: 0.205| v_loss: 0.036| per_loss: 0.536 | a_loss: 0.531
Train: Epoch [497/3000], Step [150/158]| g_loss: 0.873| d_loss: 0.597| gp_loss: 0.053| r_loss: 0.127| p_loss: 0.201| v_loss: 0.034| per_loss: 0.523 | a_loss: 0.560
Train: Epoch [498/3000], Step [30/158]| g_loss: 0.934| d_loss: 0.666| gp_loss: 0.136| r_loss: 0.158| p_loss: 0.216| v_loss: 0.038| per_loss: 0.509 | a_loss: 0.579
Train: Epoch [498/3000], Step [60/158]| g_loss: 0.909| d_loss: 0.611| gp_loss: 0.046| r_loss: 0.145| p_loss: 0.218| v_loss: 0.039| per_loss: 0.517 | a_loss: 0.564
Train: Epoch [498/3000], Step [90/158]| g_loss: 0.805| d_loss: 0.624| gp_loss: 0.045| r_loss: 0.138| p_loss: 0.211| v_loss: 0.035| per_loss: 0.508 | a_loss: 0.476
Train: Epoch [498/3000], Step [120/158]| g_loss: 0.880| d_loss: 0.525| gp_loss: 0.046| r_loss: 0.131| p_loss: 0.203| v_loss: 0.035| per_loss: 0.527 | a_loss: 0.560
Train: Epoch [498/3000], Step [150/158]| g_loss: 0.858| d_loss: 0.548| gp_loss: 0.050| r_loss: 0.134| p_loss: 0.199| v_loss: 0.036| per_loss: 0.524 | a_loss: 0.537
Train: Epoch [499/3000], Step [30/158]| g_loss: 0.934| d_loss: 0.635| gp_loss: 0.124| r_loss: 0.133| p_loss: 0.203| v_loss: 0.037| per_loss: 0.533 | a_loss: 0.609
Train: Epoch [499/3000], Step [60/158]| g_loss: 0.778| d_loss: 0.670| gp_loss: 0.047| r_loss: 0.130| p_loss: 0.204| v_loss: 0.033| per_loss: 0.535 | a_loss: 0.460
Train: Epoch [499/3000], Step [90/158]| g_loss: 0.847| d_loss: 0.619| gp_loss: 0.044| r_loss: 0.133| p_loss: 0.206| v_loss: 0.036| per_loss: 0.512 | a_loss: 0.524
Train: Epoch [499/3000], Step [120/158]| g_loss: 0.851| d_loss: 0.548| gp_loss: 0.051| r_loss: 0.139| p_loss: 0.202| v_loss: 0.036| per_loss: 0.523 | a_loss: 0.523
Train: Epoch [499/3000], Step [150/158]| g_loss: 0.859| d_loss: 0.617| gp_loss: 0.049| r_loss: 0.136| p_loss: 0.210| v_loss: 0.035| per_loss: 0.486 | a_loss: 0.534
Train: Epoch [500/3000], Step [30/158]| g_loss: 0.938| d_loss: 0.614| gp_loss: 0.146| r_loss: 0.146| p_loss: 0.214| v_loss: 0.037| per_loss: 0.506 | a_loss: 0.597
Train: Epoch [500/3000], Step [60/158]| g_loss: 0.879| d_loss: 0.562| gp_loss: 0.046| r_loss: 0.134| p_loss: 0.203| v_loss: 0.034| per_loss: 0.477 | a_loss: 0.561
Train: Epoch [500/3000], Step [90/158]| g_loss: 0.839| d_loss: 0.655| gp_loss: 0.047| r_loss: 0.139| p_loss: 0.201| v_loss: 0.035| per_loss: 0.568 | a_loss: 0.508
Train: Epoch [500/3000], Step [120/158]| g_loss: 0.828| d_loss: 0.587| gp_loss: 0.048| r_loss: 0.133| p_loss: 0.203| v_loss: 0.037| per_loss: 0.526 | a_loss: 0.504
Train: Epoch [500/3000], Step [150/158]| g_loss: 0.822| d_loss: 0.645| gp_loss: 0.046| r_loss: 0.134| p_loss: 0.209| v_loss: 0.034| per_loss: 0.495 | a_loss: 0.499
Test: Epoch [500/3000]| g_loss: 0.739| r_loss: 0.474| p_loss: 0.323| v_loss: 0.026
Train: Epoch [501/3000], Step [30/158]| g_loss: 0.931| d_loss: 0.519| gp_loss: 0.043| r_loss: 0.146| p_loss: 0.212| v_loss: 0.035| per_loss: 0.528 | a_loss: 0.592
Train: Epoch [501/3000], Step [60/158]| g_loss: 0.876| d_loss: 0.569| gp_loss: 0.044| r_loss: 0.134| p_loss: 0.207| v_loss: 0.035| per_loss: 0.490 | a_loss: 0.554
Train: Epoch [501/3000], Step [90/158]| g_loss: 0.824| d_loss: 0.611| gp_loss: 0.050| r_loss: 0.134| p_loss: 0.210| v_loss: 0.036| per_loss: 0.487 | a_loss: 0.501
Train: Epoch [501/3000], Step [120/158]| g_loss: 0.858| d_loss: 0.632| gp_loss: 0.049| r_loss: 0.132| p_loss: 0.208| v_loss: 0.035| per_loss: 0.531 | a_loss: 0.533
Train: Epoch [501/3000], Step [150/158]| g_loss: 0.864| d_loss: 0.644| gp_loss: 0.049| r_loss: 0.136| p_loss: 0.213| v_loss: 0.035| per_loss: 0.511 | a_loss: 0.535
Train: Epoch [502/3000], Step [30/158]| g_loss: 0.858| d_loss: 0.686| gp_loss: 0.125| r_loss: 0.128| p_loss: 0.212| v_loss: 0.035| per_loss: 0.502 | a_loss: 0.539
Train: Epoch [502/3000], Step [60/158]| g_loss: 0.778| d_loss: 0.683| gp_loss: 0.050| r_loss: 0.132| p_loss: 0.208| v_loss: 0.035| per_loss: 0.511 | a_loss: 0.456
Train: Epoch [502/3000], Step [90/158]| g_loss: 0.820| d_loss: 0.638| gp_loss: 0.046| r_loss: 0.141| p_loss: 0.211| v_loss: 0.036| per_loss: 0.509 | a_loss: 0.487
Train: Epoch [502/3000], Step [120/158]| g_loss: 0.897| d_loss: 0.509| gp_loss: 0.048| r_loss: 0.140| p_loss: 0.211| v_loss: 0.038| per_loss: 0.490 | a_loss: 0.564
Train: Epoch [502/3000], Step [150/158]| g_loss: 0.881| d_loss: 0.522| gp_loss: 0.047| r_loss: 0.135| p_loss: 0.206| v_loss: 0.036| per_loss: 0.492 | a_loss: 0.557
Train: Epoch [503/3000], Step [30/158]| g_loss: 0.876| d_loss: 0.610| gp_loss: 0.110| r_loss: 0.134| p_loss: 0.204| v_loss: 0.035| per_loss: 0.498 | a_loss: 0.555
Train: Epoch [503/3000], Step [60/158]| g_loss: 0.903| d_loss: 0.627| gp_loss: 0.049| r_loss: 0.138| p_loss: 0.206| v_loss: 0.037| per_loss: 0.504 | a_loss: 0.575
Train: Epoch [503/3000], Step [90/158]| g_loss: 0.841| d_loss: 0.537| gp_loss: 0.048| r_loss: 0.134| p_loss: 0.199| v_loss: 0.036| per_loss: 0.490 | a_loss: 0.522
Train: Epoch [503/3000], Step [120/158]| g_loss: 0.883| d_loss: 0.656| gp_loss: 0.047| r_loss: 0.131| p_loss: 0.208| v_loss: 0.036| per_loss: 0.471 | a_loss: 0.565
Train: Epoch [503/3000], Step [150/158]| g_loss: 0.732| d_loss: 0.664| gp_loss: 0.054| r_loss: 0.132| p_loss: 0.199| v_loss: 0.035| per_loss: 0.485 | a_loss: 0.417
Train: Epoch [504/3000], Step [30/158]| g_loss: 0.927| d_loss: 0.642| gp_loss: 0.159| r_loss: 0.136| p_loss: 0.204| v_loss: 0.036| per_loss: 0.479 | a_loss: 0.605
Train: Epoch [504/3000], Step [60/158]| g_loss: 0.806| d_loss: 0.646| gp_loss: 0.051| r_loss: 0.136| p_loss: 0.206| v_loss: 0.037| per_loss: 0.506 | a_loss: 0.480
Train: Epoch [504/3000], Step [90/158]| g_loss: 0.874| d_loss: 0.559| gp_loss: 0.048| r_loss: 0.132| p_loss: 0.206| v_loss: 0.036| per_loss: 0.498 | a_loss: 0.553
Train: Epoch [504/3000], Step [120/158]| g_loss: 0.888| d_loss: 0.551| gp_loss: 0.047| r_loss: 0.130| p_loss: 0.202| v_loss: 0.035| per_loss: 0.516 | a_loss: 0.570
Train: Epoch [504/3000], Step [150/158]| g_loss: 0.827| d_loss: 0.672| gp_loss: 0.048| r_loss: 0.139| p_loss: 0.214| v_loss: 0.035| per_loss: 0.482 | a_loss: 0.498
Train: Epoch [505/3000], Step [30/158]| g_loss: 0.847| d_loss: 0.639| gp_loss: 0.120| r_loss: 0.139| p_loss: 0.205| v_loss: 0.035| per_loss: 0.475 | a_loss: 0.523
Train: Epoch [505/3000], Step [60/158]| g_loss: 0.841| d_loss: 0.658| gp_loss: 0.050| r_loss: 0.132| p_loss: 0.205| v_loss: 0.035| per_loss: 0.485 | a_loss: 0.523
Train: Epoch [505/3000], Step [90/158]| g_loss: 0.894| d_loss: 0.543| gp_loss: 0.048| r_loss: 0.132| p_loss: 0.215| v_loss: 0.036| per_loss: 0.533 | a_loss: 0.564
Train: Epoch [505/3000], Step [120/158]| g_loss: 0.856| d_loss: 0.606| gp_loss: 0.048| r_loss: 0.134| p_loss: 0.219| v_loss: 0.037| per_loss: 0.523 | a_loss: 0.523
Train: Epoch [505/3000], Step [150/158]| g_loss: 0.848| d_loss: 0.642| gp_loss: 0.053| r_loss: 0.144| p_loss: 0.217| v_loss: 0.037| per_loss: 0.506 | a_loss: 0.508
Train: Epoch [506/3000], Step [30/158]| g_loss: 0.862| d_loss: 0.662| gp_loss: 0.105| r_loss: 0.135| p_loss: 0.208| v_loss: 0.034| per_loss: 0.496 | a_loss: 0.539
Train: Epoch [506/3000], Step [60/158]| g_loss: 0.809| d_loss: 0.640| gp_loss: 0.052| r_loss: 0.136| p_loss: 0.207| v_loss: 0.035| per_loss: 0.500 | a_loss: 0.485
Train: Epoch [506/3000], Step [90/158]| g_loss: 0.889| d_loss: 0.561| gp_loss: 0.051| r_loss: 0.148| p_loss: 0.217| v_loss: 0.037| per_loss: 0.535 | a_loss: 0.543
Train: Epoch [506/3000], Step [120/158]| g_loss: 0.863| d_loss: 0.581| gp_loss: 0.047| r_loss: 0.137| p_loss: 0.216| v_loss: 0.036| per_loss: 0.498 | a_loss: 0.532
Train: Epoch [506/3000], Step [150/158]| g_loss: 0.898| d_loss: 0.601| gp_loss: 0.050| r_loss: 0.134| p_loss: 0.216| v_loss: 0.036| per_loss: 0.490 | a_loss: 0.571
Train: Epoch [507/3000], Step [30/158]| g_loss: 0.884| d_loss: 0.618| gp_loss: 0.129| r_loss: 0.125| p_loss: 0.201| v_loss: 0.036| per_loss: 0.532 | a_loss: 0.570
Train: Epoch [507/3000], Step [60/158]| g_loss: 0.873| d_loss: 0.541| gp_loss: 0.049| r_loss: 0.141| p_loss: 0.196| v_loss: 0.034| per_loss: 0.513 | a_loss: 0.548
Train: Epoch [507/3000], Step [90/158]| g_loss: 0.910| d_loss: 0.638| gp_loss: 0.048| r_loss: 0.155| p_loss: 0.268| v_loss: 0.038| per_loss: 0.496 | a_loss: 0.534
Train: Epoch [507/3000], Step [120/158]| g_loss: 1.132| d_loss: 0.620| gp_loss: 0.048| r_loss: 0.271| p_loss: 0.406| v_loss: 0.036| per_loss: 0.589 | a_loss: 0.563
Train: Epoch [507/3000], Step [150/158]| g_loss: 0.903| d_loss: 0.580| gp_loss: 0.046| r_loss: 0.156| p_loss: 0.265| v_loss: 0.037| per_loss: 0.549 | a_loss: 0.522
Train: Epoch [508/3000], Step [30/158]| g_loss: 0.864| d_loss: 0.722| gp_loss: 0.106| r_loss: 0.140| p_loss: 0.226| v_loss: 0.037| per_loss: 0.532 | a_loss: 0.522
