Train: Epoch [1/2000], Step [30/158]| g_loss: 17.206| d_loss: 2.000| gp_loss: 0.000| r_loss: 7.526| p_loss: 18.620| v_loss: 0.082| per_loss: 2.874 | a_loss: 0.000
Train: Epoch [238/2000], Step [120/158]| g_loss: 1.068| d_loss: 0.576| gp_loss: 0.054| r_loss: 0.086| p_loss: 0.476| v_loss: 0.056| per_loss: 1.000 | a_loss: 0.587
Train: Epoch [238/2000], Step [150/158]| g_loss: 1.033| d_loss: 0.624| gp_loss: 0.056| r_loss: 0.083| p_loss: 0.465| v_loss: 0.057| per_loss: 1.024 | a_loss: 0.558
Train: Epoch [239/2000], Step [30/158]| g_loss: 1.077| d_loss: 0.599| gp_loss: 0.162| r_loss: 0.080| p_loss: 0.457| v_loss: 0.056| per_loss: 1.004 | a_loss: 0.613
Train: Epoch [239/2000], Step [60/158]| g_loss: 1.045| d_loss: 0.667| gp_loss: 0.053| r_loss: 0.082| p_loss: 0.474| v_loss: 0.054| per_loss: 1.032 | a_loss: 0.568
Train: Epoch [239/2000], Step [90/158]| g_loss: 1.051| d_loss: 0.524| gp_loss: 0.051| r_loss: 0.077| p_loss: 0.476| v_loss: 0.057| per_loss: 0.997 | a_loss: 0.579
Train: Epoch [239/2000], Step [120/158]| g_loss: 1.070| d_loss: 0.563| gp_loss: 0.056| r_loss: 0.082| p_loss: 0.473| v_loss: 0.057| per_loss: 1.001 | a_loss: 0.595
Train: Epoch [239/2000], Step [150/158]| g_loss: 1.089| d_loss: 0.488| gp_loss: 0.050| r_loss: 0.084| p_loss: 0.467| v_loss: 0.056| per_loss: 1.034 | a_loss: 0.612
Train: Epoch [240/2000], Step [30/158]| g_loss: 1.001| d_loss: 0.752| gp_loss: 0.214| r_loss: 0.083| p_loss: 0.459| v_loss: 0.055| per_loss: 0.970 | a_loss: 0.536
Train: Epoch [240/2000], Step [60/158]| g_loss: 1.033| d_loss: 0.591| gp_loss: 0.051| r_loss: 0.080| p_loss: 0.467| v_loss: 0.056| per_loss: 1.001 | a_loss: 0.564
Train: Epoch [240/2000], Step [90/158]| g_loss: 1.063| d_loss: 0.525| gp_loss: 0.043| r_loss: 0.080| p_loss: 0.471| v_loss: 0.056| per_loss: 1.000 | a_loss: 0.592
Train: Epoch [240/2000], Step [120/158]| g_loss: 1.031| d_loss: 0.588| gp_loss: 0.052| r_loss: 0.083| p_loss: 0.486| v_loss: 0.057| per_loss: 0.981 | a_loss: 0.550
Train: Epoch [240/2000], Step [150/158]| g_loss: 1.073| d_loss: 0.583| gp_loss: 0.047| r_loss: 0.081| p_loss: 0.458| v_loss: 0.057| per_loss: 1.009 | a_loss: 0.605
Train: Epoch [241/2000], Step [30/158]| g_loss: 1.039| d_loss: 0.706| gp_loss: 0.172| r_loss: 0.079| p_loss: 0.456| v_loss: 0.058| per_loss: 0.969 | a_loss: 0.577
Train: Epoch [241/2000], Step [60/158]| g_loss: 1.018| d_loss: 0.561| gp_loss: 0.047| r_loss: 0.081| p_loss: 0.442| v_loss: 0.057| per_loss: 0.957 | a_loss: 0.563
Train: Epoch [241/2000], Step [90/158]| g_loss: 1.060| d_loss: 0.524| gp_loss: 0.045| r_loss: 0.081| p_loss: 0.453| v_loss: 0.057| per_loss: 0.977 | a_loss: 0.598
Train: Epoch [241/2000], Step [120/158]| g_loss: 1.033| d_loss: 0.537| gp_loss: 0.052| r_loss: 0.078| p_loss: 0.457| v_loss: 0.055| per_loss: 0.922 | a_loss: 0.579
Train: Epoch [241/2000], Step [150/158]| g_loss: 1.081| d_loss: 0.456| gp_loss: 0.046| r_loss: 0.078| p_loss: 0.430| v_loss: 0.056| per_loss: 0.968 | a_loss: 0.635
Train: Epoch [242/2000], Step [30/158]| g_loss: 1.035| d_loss: 0.672| gp_loss: 0.100| r_loss: 0.081| p_loss: 0.452| v_loss: 0.054| per_loss: 0.984 | a_loss: 0.576
Train: Epoch [242/2000], Step [60/158]| g_loss: 1.016| d_loss: 0.583| gp_loss: 0.051| r_loss: 0.078| p_loss: 0.457| v_loss: 0.054| per_loss: 0.949 | a_loss: 0.560
Train: Epoch [242/2000], Step [90/158]| g_loss: 0.996| d_loss: 0.616| gp_loss: 0.050| r_loss: 0.082| p_loss: 0.452| v_loss: 0.057| per_loss: 0.985 | a_loss: 0.533
Train: Epoch [242/2000], Step [120/158]| g_loss: 0.986| d_loss: 0.597| gp_loss: 0.057| r_loss: 0.079| p_loss: 0.451| v_loss: 0.055| per_loss: 0.991 | a_loss: 0.527
Train: Epoch [242/2000], Step [150/158]| g_loss: 1.090| d_loss: 0.496| gp_loss: 0.052| r_loss: 0.080| p_loss: 0.453| v_loss: 0.057| per_loss: 0.988 | a_loss: 0.627
Train: Epoch [243/2000], Step [30/158]| g_loss: 1.054| d_loss: 0.614| gp_loss: 0.122| r_loss: 0.077| p_loss: 0.434| v_loss: 0.055| per_loss: 0.946 | a_loss: 0.610
Train: Epoch [243/2000], Step [60/158]| g_loss: 1.055| d_loss: 0.535| gp_loss: 0.045| r_loss: 0.080| p_loss: 0.442| v_loss: 0.059| per_loss: 0.978 | a_loss: 0.597
Train: Epoch [243/2000], Step [90/158]| g_loss: 1.082| d_loss: 0.484| gp_loss: 0.049| r_loss: 0.082| p_loss: 0.427| v_loss: 0.057| per_loss: 1.016 | a_loss: 0.628
Train: Epoch [243/2000], Step [120/158]| g_loss: 1.030| d_loss: 0.578| gp_loss: 0.052| r_loss: 0.080| p_loss: 0.447| v_loss: 0.058| per_loss: 1.016 | a_loss: 0.567
Train: Epoch [243/2000], Step [150/158]| g_loss: 1.013| d_loss: 0.587| gp_loss: 0.050| r_loss: 0.076| p_loss: 0.426| v_loss: 0.057| per_loss: 0.986 | a_loss: 0.568
Train: Epoch [244/2000], Step [30/158]| g_loss: 1.082| d_loss: 0.501| gp_loss: 0.105| r_loss: 0.079| p_loss: 0.432| v_loss: 0.056| per_loss: 1.001 | a_loss: 0.632
Train: Epoch [244/2000], Step [60/158]| g_loss: 1.045| d_loss: 0.512| gp_loss: 0.050| r_loss: 0.076| p_loss: 0.430| v_loss: 0.055| per_loss: 1.010 | a_loss: 0.598
Train: Epoch [244/2000], Step [90/158]| g_loss: 1.009| d_loss: 0.638| gp_loss: 0.050| r_loss: 0.081| p_loss: 0.457| v_loss: 0.055| per_loss: 1.039 | a_loss: 0.541
Train: Epoch [244/2000], Step [120/158]| g_loss: 0.996| d_loss: 0.666| gp_loss: 0.052| r_loss: 0.081| p_loss: 0.455| v_loss: 0.058| per_loss: 1.034 | a_loss: 0.526
Train: Epoch [244/2000], Step [150/158]| g_loss: 1.009| d_loss: 0.559| gp_loss: 0.050| r_loss: 0.079| p_loss: 0.448| v_loss: 0.057| per_loss: 1.024 | a_loss: 0.546
Train: Epoch [245/2000], Step [30/158]| g_loss: 1.085| d_loss: 0.629| gp_loss: 0.166| r_loss: 0.083| p_loss: 0.459| v_loss: 0.057| per_loss: 1.016 | a_loss: 0.613
Train: Epoch [245/2000], Step [60/158]| g_loss: 1.064| d_loss: 0.570| gp_loss: 0.047| r_loss: 0.080| p_loss: 0.440| v_loss: 0.058| per_loss: 1.034 | a_loss: 0.603
Train: Epoch [245/2000], Step [90/158]| g_loss: 1.036| d_loss: 0.581| gp_loss: 0.050| r_loss: 0.080| p_loss: 0.453| v_loss: 0.059| per_loss: 1.007 | a_loss: 0.569
Train: Epoch [245/2000], Step [120/158]| g_loss: 1.054| d_loss: 0.537| gp_loss: 0.049| r_loss: 0.079| p_loss: 0.446| v_loss: 0.055| per_loss: 1.034 | a_loss: 0.594
Train: Epoch [245/2000], Step [150/158]| g_loss: 1.054| d_loss: 0.524| gp_loss: 0.049| r_loss: 0.076| p_loss: 0.447| v_loss: 0.057| per_loss: 1.031 | a_loss: 0.594
Train: Epoch [246/2000], Step [30/158]| g_loss: 1.023| d_loss: 0.660| gp_loss: 0.127| r_loss: 0.079| p_loss: 0.425| v_loss: 0.055| per_loss: 1.021 | a_loss: 0.574
Train: Epoch [246/2000], Step [60/158]| g_loss: 1.042| d_loss: 0.532| gp_loss: 0.048| r_loss: 0.077| p_loss: 0.441| v_loss: 0.060| per_loss: 1.063 | a_loss: 0.578
Train: Epoch [246/2000], Step [90/158]| g_loss: 1.024| d_loss: 0.579| gp_loss: 0.050| r_loss: 0.080| p_loss: 0.429| v_loss: 0.055| per_loss: 1.066 | a_loss: 0.568
Train: Epoch [246/2000], Step [120/158]| g_loss: 1.029| d_loss: 0.555| gp_loss: 0.048| r_loss: 0.079| p_loss: 0.442| v_loss: 0.057| per_loss: 1.009 | a_loss: 0.571
Train: Epoch [246/2000], Step [150/158]| g_loss: 1.059| d_loss: 0.549| gp_loss: 0.056| r_loss: 0.079| p_loss: 0.452| v_loss: 0.057| per_loss: 0.973 | a_loss: 0.600
Train: Epoch [247/2000], Step [30/158]| g_loss: 1.130| d_loss: 0.563| gp_loss: 0.087| r_loss: 0.083| p_loss: 0.480| v_loss: 0.058| per_loss: 0.984 | a_loss: 0.651
Train: Epoch [247/2000], Step [60/158]| g_loss: 1.061| d_loss: 0.505| gp_loss: 0.048| r_loss: 0.084| p_loss: 0.445| v_loss: 0.059| per_loss: 1.047 | a_loss: 0.591
Train: Epoch [247/2000], Step [90/158]| g_loss: 1.045| d_loss: 0.555| gp_loss: 0.050| r_loss: 0.075| p_loss: 0.434| v_loss: 0.058| per_loss: 1.086 | a_loss: 0.587
Train: Epoch [247/2000], Step [120/158]| g_loss: 1.047| d_loss: 0.549| gp_loss: 0.052| r_loss: 0.081| p_loss: 0.449| v_loss: 0.061| per_loss: 1.029 | a_loss: 0.577
Train: Epoch [247/2000], Step [150/158]| g_loss: 1.056| d_loss: 0.566| gp_loss: 0.052| r_loss: 0.077| p_loss: 0.433| v_loss: 0.057| per_loss: 1.036 | a_loss: 0.602
Train: Epoch [248/2000], Step [30/158]| g_loss: 1.038| d_loss: 0.650| gp_loss: 0.175| r_loss: 0.075| p_loss: 0.417| v_loss: 0.056| per_loss: 1.089 | a_loss: 0.590
Train: Epoch [248/2000], Step [60/158]| g_loss: 1.001| d_loss: 0.613| gp_loss: 0.053| r_loss: 0.078| p_loss: 0.446| v_loss: 0.055| per_loss: 1.038 | a_loss: 0.541
Train: Epoch [248/2000], Step [90/158]| g_loss: 1.074| d_loss: 0.458| gp_loss: 0.050| r_loss: 0.080| p_loss: 0.456| v_loss: 0.058| per_loss: 1.060 | a_loss: 0.601
Train: Epoch [248/2000], Step [120/158]| g_loss: 1.087| d_loss: 0.534| gp_loss: 0.050| r_loss: 0.082| p_loss: 0.456| v_loss: 0.056| per_loss: 1.063 | a_loss: 0.615
Train: Epoch [248/2000], Step [150/158]| g_loss: 1.037| d_loss: 0.561| gp_loss: 0.050| r_loss: 0.078| p_loss: 0.447| v_loss: 0.052| per_loss: 1.045 | a_loss: 0.578
Train: Epoch [249/2000], Step [30/158]| g_loss: 1.056| d_loss: 0.598| gp_loss: 0.147| r_loss: 0.077| p_loss: 0.442| v_loss: 0.056| per_loss: 1.064 | a_loss: 0.596
Train: Epoch [249/2000], Step [60/158]| g_loss: 1.009| d_loss: 0.675| gp_loss: 0.046| r_loss: 0.083| p_loss: 0.450| v_loss: 0.056| per_loss: 1.067 | a_loss: 0.537
Train: Epoch [249/2000], Step [90/158]| g_loss: 1.018| d_loss: 0.608| gp_loss: 0.046| r_loss: 0.078| p_loss: 0.441| v_loss: 0.058| per_loss: 1.078 | a_loss: 0.554
Train: Epoch [249/2000], Step [120/158]| g_loss: 1.027| d_loss: 0.614| gp_loss: 0.049| r_loss: 0.079| p_loss: 0.466| v_loss: 0.058| per_loss: 1.049 | a_loss: 0.553
Train: Epoch [249/2000], Step [150/158]| g_loss: 1.081| d_loss: 0.562| gp_loss: 0.049| r_loss: 0.083| p_loss: 0.476| v_loss: 0.057| per_loss: 1.061 | a_loss: 0.596
Train: Epoch [250/2000], Step [30/158]| g_loss: 1.066| d_loss: 0.590| gp_loss: 0.117| r_loss: 0.079| p_loss: 0.452| v_loss: 0.059| per_loss: 1.075 | a_loss: 0.595
Train: Epoch [250/2000], Step [60/158]| g_loss: 1.037| d_loss: 0.613| gp_loss: 0.050| r_loss: 0.085| p_loss: 0.464| v_loss: 0.059| per_loss: 1.115 | a_loss: 0.550
Train: Epoch [250/2000], Step [90/158]| g_loss: 1.066| d_loss: 0.536| gp_loss: 0.053| r_loss: 0.083| p_loss: 0.476| v_loss: 0.059| per_loss: 1.096 | a_loss: 0.577
Train: Epoch [250/2000], Step [120/158]| g_loss: 1.096| d_loss: 0.512| gp_loss: 0.049| r_loss: 0.082| p_loss: 0.481| v_loss: 0.059| per_loss: 1.180 | a_loss: 0.597
Train: Epoch [250/2000], Step [150/158]| g_loss: 1.076| d_loss: 0.547| gp_loss: 0.051| r_loss: 0.082| p_loss: 0.487| v_loss: 0.056| per_loss: 1.131 | a_loss: 0.582
Test: Epoch [250/2000]| g_loss: 0.518| r_loss: 0.075| p_loss: 0.566| v_loss: 0.045
Train: Epoch [251/2000], Step [30/158]| g_loss: 1.128| d_loss: 0.584| gp_loss: 0.051| r_loss: 0.086| p_loss: 0.527| v_loss: 0.057| per_loss: 1.167 | a_loss: 0.605
Train: Epoch [251/2000], Step [60/158]| g_loss: 1.079| d_loss: 0.521| gp_loss: 0.049| r_loss: 0.077| p_loss: 0.466| v_loss: 0.056| per_loss: 1.150 | a_loss: 0.598
Train: Epoch [251/2000], Step [90/158]| g_loss: 1.057| d_loss: 0.616| gp_loss: 0.045| r_loss: 0.084| p_loss: 0.462| v_loss: 0.057| per_loss: 1.116 | a_loss: 0.573
Train: Epoch [251/2000], Step [120/158]| g_loss: 1.022| d_loss: 0.634| gp_loss: 0.050| r_loss: 0.083| p_loss: 0.462| v_loss: 0.057| per_loss: 1.115 | a_loss: 0.540
Train: Epoch [251/2000], Step [150/158]| g_loss: 1.083| d_loss: 0.541| gp_loss: 0.049| r_loss: 0.082| p_loss: 0.469| v_loss: 0.060| per_loss: 1.118 | a_loss: 0.595
Train: Epoch [252/2000], Step [30/158]| g_loss: 1.110| d_loss: 0.665| gp_loss: 0.163| r_loss: 0.087| p_loss: 0.512| v_loss: 0.058| per_loss: 1.113 | a_loss: 0.598
Train: Epoch [252/2000], Step [60/158]| g_loss: 1.108| d_loss: 0.525| gp_loss: 0.048| r_loss: 0.080| p_loss: 0.477| v_loss: 0.055| per_loss: 1.121 | a_loss: 0.623
Train: Epoch [252/2000], Step [90/158]| g_loss: 1.056| d_loss: 0.528| gp_loss: 0.051| r_loss: 0.078| p_loss: 0.447| v_loss: 0.058| per_loss: 1.114 | a_loss: 0.586
Train: Epoch [252/2000], Step [120/158]| g_loss: 1.038| d_loss: 0.573| gp_loss: 0.051| r_loss: 0.082| p_loss: 0.445| v_loss: 0.057| per_loss: 1.075 | a_loss: 0.569
Train: Epoch [252/2000], Step [150/158]| g_loss: 1.049| d_loss: 0.563| gp_loss: 0.054| r_loss: 0.079| p_loss: 0.451| v_loss: 0.056| per_loss: 1.093 | a_loss: 0.580
Train: Epoch [253/2000], Step [30/158]| g_loss: 1.081| d_loss: 0.595| gp_loss: 0.093| r_loss: 0.081| p_loss: 0.471| v_loss: 0.057| per_loss: 1.100 | a_loss: 0.598
Train: Epoch [253/2000], Step [60/158]| g_loss: 1.010| d_loss: 0.691| gp_loss: 0.049| r_loss: 0.078| p_loss: 0.457| v_loss: 0.056| per_loss: 1.058 | a_loss: 0.541
Train: Epoch [253/2000], Step [90/158]| g_loss: 1.103| d_loss: 0.502| gp_loss: 0.045| r_loss: 0.075| p_loss: 0.437| v_loss: 0.055| per_loss: 1.103 | a_loss: 0.644
Train: Epoch [253/2000], Step [120/158]| g_loss: 1.071| d_loss: 0.556| gp_loss: 0.048| r_loss: 0.081| p_loss: 0.445| v_loss: 0.060| per_loss: 1.076 | a_loss: 0.600
Train: Epoch [253/2000], Step [150/158]| g_loss: 1.097| d_loss: 0.510| gp_loss: 0.047| r_loss: 0.083| p_loss: 0.440| v_loss: 0.058| per_loss: 1.071 | a_loss: 0.629
Train: Epoch [254/2000], Step [30/158]| g_loss: 1.036| d_loss: 0.666| gp_loss: 0.150| r_loss: 0.076| p_loss: 0.431| v_loss: 0.057| per_loss: 1.065 | a_loss: 0.581
Train: Epoch [254/2000], Step [60/158]| g_loss: 1.016| d_loss: 0.586| gp_loss: 0.049| r_loss: 0.078| p_loss: 0.435| v_loss: 0.058| per_loss: 1.082 | a_loss: 0.554
Train: Epoch [254/2000], Step [90/158]| g_loss: 1.081| d_loss: 0.559| gp_loss: 0.047| r_loss: 0.081| p_loss: 0.467| v_loss: 0.059| per_loss: 1.082 | a_loss: 0.600
Train: Epoch [254/2000], Step [120/158]| g_loss: 1.074| d_loss: 0.465| gp_loss: 0.048| r_loss: 0.078| p_loss: 0.436| v_loss: 0.057| per_loss: 1.085 | a_loss: 0.613
Train: Epoch [254/2000], Step [150/158]| g_loss: 1.057| d_loss: 0.482| gp_loss: 0.052| r_loss: 0.077| p_loss: 0.428| v_loss: 0.056| per_loss: 1.069 | a_loss: 0.603
Train: Epoch [255/2000], Step [30/158]| g_loss: 0.971| d_loss: 0.803| gp_loss: 0.172| r_loss: 0.077| p_loss: 0.439| v_loss: 0.056| per_loss: 1.017 | a_loss: 0.517
Train: Epoch [255/2000], Step [60/158]| g_loss: 1.007| d_loss: 0.559| gp_loss: 0.051| r_loss: 0.079| p_loss: 0.447| v_loss: 0.056| per_loss: 1.121 | a_loss: 0.536
Train: Epoch [255/2000], Step [90/158]| g_loss: 1.096| d_loss: 0.482| gp_loss: 0.045| r_loss: 0.077| p_loss: 0.454| v_loss: 0.059| per_loss: 1.063 | a_loss: 0.627
Train: Epoch [255/2000], Step [120/158]| g_loss: 1.067| d_loss: 0.493| gp_loss: 0.047| r_loss: 0.078| p_loss: 0.430| v_loss: 0.057| per_loss: 1.068 | a_loss: 0.610
Train: Epoch [255/2000], Step [150/158]| g_loss: 1.024| d_loss: 0.614| gp_loss: 0.051| r_loss: 0.078| p_loss: 0.438| v_loss: 0.055| per_loss: 1.073 | a_loss: 0.564
Train: Epoch [256/2000], Step [30/158]| g_loss: 1.052| d_loss: 0.665| gp_loss: 0.135| r_loss: 0.076| p_loss: 0.445| v_loss: 0.057| per_loss: 1.088 | a_loss: 0.589
Train: Epoch [256/2000], Step [60/158]| g_loss: 1.043| d_loss: 0.534| gp_loss: 0.047| r_loss: 0.078| p_loss: 0.426| v_loss: 0.056| per_loss: 1.088 | a_loss: 0.587
Train: Epoch [256/2000], Step [90/158]| g_loss: 1.071| d_loss: 0.522| gp_loss: 0.044| r_loss: 0.080| p_loss: 0.450| v_loss: 0.060| per_loss: 1.030 | a_loss: 0.603
Train: Epoch [256/2000], Step [120/158]| g_loss: 1.124| d_loss: 0.499| gp_loss: 0.048| r_loss: 0.081| p_loss: 0.455| v_loss: 0.058| per_loss: 1.081 | a_loss: 0.650
Train: Epoch [256/2000], Step [150/158]| g_loss: 1.078| d_loss: 0.509| gp_loss: 0.046| r_loss: 0.082| p_loss: 0.448| v_loss: 0.060| per_loss: 1.035 | a_loss: 0.609
Train: Epoch [257/2000], Step [30/158]| g_loss: 1.056| d_loss: 0.657| gp_loss: 0.137| r_loss: 0.079| p_loss: 0.442| v_loss: 0.055| per_loss: 1.061 | a_loss: 0.593
Train: Epoch [257/2000], Step [60/158]| g_loss: 1.110| d_loss: 0.469| gp_loss: 0.045| r_loss: 0.081| p_loss: 0.443| v_loss: 0.056| per_loss: 1.111 | a_loss: 0.641
Train: Epoch [257/2000], Step [90/158]| g_loss: 1.076| d_loss: 0.538| gp_loss: 0.047| r_loss: 0.080| p_loss: 0.463| v_loss: 0.057| per_loss: 1.080 | a_loss: 0.599
Train: Epoch [257/2000], Step [120/158]| g_loss: 1.034| d_loss: 0.598| gp_loss: 0.050| r_loss: 0.080| p_loss: 0.478| v_loss: 0.057| per_loss: 1.085 | a_loss: 0.549
Train: Epoch [257/2000], Step [150/158]| g_loss: 1.070| d_loss: 0.536| gp_loss: 0.049| r_loss: 0.081| p_loss: 0.485| v_loss: 0.053| per_loss: 1.052 | a_loss: 0.588
Train: Epoch [258/2000], Step [30/158]| g_loss: 1.050| d_loss: 0.630| gp_loss: 0.106| r_loss: 0.079| p_loss: 0.453| v_loss: 0.056| per_loss: 1.067 | a_loss: 0.582
Train: Epoch [258/2000], Step [60/158]| g_loss: 1.052| d_loss: 0.559| gp_loss: 0.050| r_loss: 0.079| p_loss: 0.458| v_loss: 0.055| per_loss: 1.067 | a_loss: 0.583
Train: Epoch [258/2000], Step [90/158]| g_loss: 1.125| d_loss: 0.554| gp_loss: 0.052| r_loss: 0.083| p_loss: 0.537| v_loss: 0.055| per_loss: 1.096 | a_loss: 0.609
Train: Epoch [258/2000], Step [120/158]| g_loss: 1.082| d_loss: 0.490| gp_loss: 0.045| r_loss: 0.078| p_loss: 0.453| v_loss: 0.056| per_loss: 1.061 | a_loss: 0.615
Train: Epoch [258/2000], Step [150/158]| g_loss: 1.077| d_loss: 0.494| gp_loss: 0.049| r_loss: 0.075| p_loss: 0.444| v_loss: 0.055| per_loss: 1.057 | a_loss: 0.620
Train: Epoch [259/2000], Step [30/158]| g_loss: 1.017| d_loss: 0.780| gp_loss: 0.208| r_loss: 0.078| p_loss: 0.440| v_loss: 0.054| per_loss: 1.097 | a_loss: 0.556
Train: Epoch [259/2000], Step [60/158]| g_loss: 1.054| d_loss: 0.545| gp_loss: 0.046| r_loss: 0.077| p_loss: 0.441| v_loss: 0.057| per_loss: 1.063 | a_loss: 0.594
Train: Epoch [259/2000], Step [90/158]| g_loss: 1.118| d_loss: 0.430| gp_loss: 0.047| r_loss: 0.075| p_loss: 0.445| v_loss: 0.057| per_loss: 1.032 | a_loss: 0.660
Train: Epoch [259/2000], Step [120/158]| g_loss: 1.007| d_loss: 0.573| gp_loss: 0.050| r_loss: 0.073| p_loss: 0.435| v_loss: 0.055| per_loss: 1.037 | a_loss: 0.558
Train: Epoch [259/2000], Step [150/158]| g_loss: 1.086| d_loss: 0.469| gp_loss: 0.045| r_loss: 0.075| p_loss: 0.424| v_loss: 0.056| per_loss: 1.029 | a_loss: 0.640
Train: Epoch [260/2000], Step [30/158]| g_loss: 1.021| d_loss: 0.673| gp_loss: 0.128| r_loss: 0.078| p_loss: 0.430| v_loss: 0.056| per_loss: 1.050 | a_loss: 0.567
Train: Epoch [260/2000], Step [60/158]| g_loss: 1.048| d_loss: 0.469| gp_loss: 0.043| r_loss: 0.075| p_loss: 0.421| v_loss: 0.056| per_loss: 1.063 | a_loss: 0.600
Train: Epoch [260/2000], Step [90/158]| g_loss: 1.052| d_loss: 0.561| gp_loss: 0.050| r_loss: 0.076| p_loss: 0.439| v_loss: 0.056| per_loss: 1.030 | a_loss: 0.597
Train: Epoch [260/2000], Step [120/158]| g_loss: 1.155| d_loss: 0.528| gp_loss: 0.047| r_loss: 0.087| p_loss: 0.547| v_loss: 0.057| per_loss: 1.101 | a_loss: 0.628
Train: Epoch [260/2000], Step [150/158]| g_loss: 1.093| d_loss: 0.522| gp_loss: 0.045| r_loss: 0.076| p_loss: 0.477| v_loss: 0.055| per_loss: 1.092 | a_loss: 0.615
Train: Epoch [261/2000], Step [30/158]| g_loss: 1.025| d_loss: 0.754| gp_loss: 0.157| r_loss: 0.079| p_loss: 0.484| v_loss: 0.056| per_loss: 1.067 | a_loss: 0.541
Train: Epoch [261/2000], Step [60/158]| g_loss: 1.022| d_loss: 0.538| gp_loss: 0.046| r_loss: 0.077| p_loss: 0.449| v_loss: 0.057| per_loss: 1.088 | a_loss: 0.555
Train: Epoch [261/2000], Step [90/158]| g_loss: 1.090| d_loss: 0.475| gp_loss: 0.043| r_loss: 0.076| p_loss: 0.442| v_loss: 0.056| per_loss: 1.101 | a_loss: 0.627
Train: Epoch [261/2000], Step [120/158]| g_loss: 1.050| d_loss: 0.605| gp_loss: 0.047| r_loss: 0.077| p_loss: 0.456| v_loss: 0.054| per_loss: 1.127 | a_loss: 0.579
Train: Epoch [261/2000], Step [150/158]| g_loss: 1.046| d_loss: 0.562| gp_loss: 0.044| r_loss: 0.076| p_loss: 0.448| v_loss: 0.053| per_loss: 1.135 | a_loss: 0.580
Train: Epoch [262/2000], Step [30/158]| g_loss: 1.081| d_loss: 0.656| gp_loss: 0.182| r_loss: 0.080| p_loss: 0.460| v_loss: 0.057| per_loss: 1.152 | a_loss: 0.599
Train: Epoch [262/2000], Step [60/158]| g_loss: 1.074| d_loss: 0.560| gp_loss: 0.041| r_loss: 0.073| p_loss: 0.442| v_loss: 0.056| per_loss: 1.147 | a_loss: 0.609
Train: Epoch [262/2000], Step [90/158]| g_loss: 1.056| d_loss: 0.492| gp_loss: 0.043| r_loss: 0.077| p_loss: 0.438| v_loss: 0.056| per_loss: 1.181 | a_loss: 0.586
Train: Epoch [262/2000], Step [120/158]| g_loss: 1.059| d_loss: 0.634| gp_loss: 0.043| r_loss: 0.074| p_loss: 0.449| v_loss: 0.058| per_loss: 1.137 | a_loss: 0.589
Train: Epoch [262/2000], Step [150/158]| g_loss: 1.046| d_loss: 0.573| gp_loss: 0.045| r_loss: 0.083| p_loss: 0.486| v_loss: 0.057| per_loss: 1.184 | a_loss: 0.545
Train: Epoch [263/2000], Step [30/158]| g_loss: 1.078| d_loss: 0.581| gp_loss: 0.104| r_loss: 0.080| p_loss: 0.456| v_loss: 0.056| per_loss: 1.168 | a_loss: 0.597
Train: Epoch [263/2000], Step [60/158]| g_loss: 1.044| d_loss: 0.536| gp_loss: 0.045| r_loss: 0.075| p_loss: 0.438| v_loss: 0.054| per_loss: 1.172 | a_loss: 0.579
Train: Epoch [263/2000], Step [90/158]| g_loss: 1.072| d_loss: 0.529| gp_loss: 0.048| r_loss: 0.080| p_loss: 0.451| v_loss: 0.058| per_loss: 1.201 | a_loss: 0.589
Train: Epoch [263/2000], Step [120/158]| g_loss: 1.112| d_loss: 0.580| gp_loss: 0.043| r_loss: 0.076| p_loss: 0.467| v_loss: 0.056| per_loss: 1.205 | a_loss: 0.626
Train: Epoch [263/2000], Step [150/158]| g_loss: 1.037| d_loss: 0.568| gp_loss: 0.049| r_loss: 0.078| p_loss: 0.466| v_loss: 0.058| per_loss: 1.149 | a_loss: 0.552
Train: Epoch [264/2000], Step [30/158]| g_loss: 1.144| d_loss: 0.553| gp_loss: 0.145| r_loss: 0.076| p_loss: 0.476| v_loss: 0.056| per_loss: 1.181 | a_loss: 0.655
Train: Epoch [264/2000], Step [60/158]| g_loss: 1.063| d_loss: 0.613| gp_loss: 0.041| r_loss: 0.083| p_loss: 0.460| v_loss: 0.058| per_loss: 1.189 | a_loss: 0.573
Train: Epoch [264/2000], Step [90/158]| g_loss: 1.054| d_loss: 0.685| gp_loss: 0.052| r_loss: 0.084| p_loss: 0.516| v_loss: 0.057| per_loss: 1.154 | a_loss: 0.540
Train: Epoch [264/2000], Step [120/158]| g_loss: 1.096| d_loss: 0.492| gp_loss: 0.045| r_loss: 0.075| p_loss: 0.467| v_loss: 0.059| per_loss: 1.196 | a_loss: 0.610
Train: Epoch [264/2000], Step [150/158]| g_loss: 1.099| d_loss: 0.513| gp_loss: 0.046| r_loss: 0.082| p_loss: 0.476| v_loss: 0.056| per_loss: 1.201 | a_loss: 0.603
Train: Epoch [265/2000], Step [30/158]| g_loss: 1.129| d_loss: 0.541| gp_loss: 0.080| r_loss: 0.081| p_loss: 0.471| v_loss: 0.057| per_loss: 1.201 | a_loss: 0.635
Train: Epoch [265/2000], Step [60/158]| g_loss: 1.039| d_loss: 0.611| gp_loss: 0.051| r_loss: 0.082| p_loss: 0.475| v_loss: 0.055| per_loss: 1.228 | a_loss: 0.542
